track_id,youtube_title,channel,duration,views,categories,tags,url
08vpHPtXSGh3gerjxKKMz4,Coco & Breezy - I Am Free [Visualizer],Coco & Breezy,236.0,17660.0,['Music'],"['Techno', 'Trance', 'Album Art', 'Live Performance\nMusic Video', 'Animation', 'Motion Graphics\nAudio Visualization', 'Soundscape', 'Abstract\nDJ Equipment', 'Turntables', 'Mixers\nCrowd', 'Party', 'Nightlife', 'Energy', 'house', 'house music', 'dance music', 'coco & breezy', 'free your soul', 'I am free', 'new dance music 2024']",https://www.youtube.com/watch?v=LdnO0uTLNVE
5XGH2GKVSdkKJQuI23yPoZ,"Shontelle, Coco & Breezy - Impossible (Coco & Breezy Remix / Visualizer)",Shontelle ,161.0,29748.0,['Music'],"['Shontelle', 'Coco', 'Breezy', 'Impossible', '(Coco', 'Remix', 'Visualizer)', 'Universal', 'Records', 'Pop', 'Shontelle Impossible', 'Impossible Shontelle', 'Impossible remix', 'Moore Kismet', 'Dance', 'RnB', 'Moore Kismet Remix']",https://www.youtube.com/watch?v=fefDcs0ZeCA
1dHiSGzb9WFtDKnBFJs4KO,Coco & Breezy - Just Say (ft. Tara Carosielli) [Visualizer],Coco & Breezy,163.0,242654.0,['Music'],[],https://www.youtube.com/watch?v=o0tfrCzuAAo
1NMSZn1gconZXGv0NSRuO6,Coco & Breezy - Manifest (Visualizer),Moodswing Music,181.0,2894.0,['Music'],"['House Music', 'Chill House', 'Spirituality', 'Dance Music', 'Uplifting', 'Dance Rising', 'New Music Dance', 'New in Dance', 'New in House', 'House Music All Life Long']",https://www.youtube.com/watch?v=cgi6NEAQvsA
2S2uzei41Epnb1TndFTS9l,Off My Mind,Coco & Breezy,168.0,82986.0,['Music'],"['Coco & Breezy', 'SAM WHITE', 'Off My Mind']",https://www.youtube.com/watch?v=Yas9AMM6kRo
0oUnCHrsjhjclb9owm741n,Coco & Breezy & Aluna - Sunday Best (Official Visualizer),Noir Fever,172.0,24441.0,['Music'],[],https://www.youtube.com/watch?v=UZiEnG2avn8
1oGX6s0SjBSMz1Z4I9a8zN,"Coco & Breezy, Zak Leever - There Is A Light (Visualizer)",Moodswing Music,181.0,2763.0,['Music'],[],https://www.youtube.com/watch?v=gC5cmclZgWA
64NGjHW1w5Kl42xEKdqi6o,"Coco & Breezy, Dawn Richard - U.",Alma Mater Records,157.0,61719.0,['Music'],"['House Music', 'Dance Music', 'R&B', 'Soul', 'Soulful House']",https://www.youtube.com/watch?v=oBFNpNY_ACk
3SAga35lAPYdjj3qyfEsCF,d4vd - Feel It (Official Music Video),d4vd,154.0,9184973.0,['Music'],"['d4vd', 'Feel', 'Darkroom/Interscope', 'Records', 'Alternative']",https://www.youtube.com/watch?v=vZi8ET9k11g
5LrN7yUQAzvthd4QujgPFr,d4vd - Here With Me (Official Audio),d4vd,243.0,120013510.0,['Music'],"['homecoming song', 'here with me d4vd', 'romantic homicide d4vd', ""I don't care how long it takes"", ""As long as I'm with you I've got a smile on my face"", 'steve lacy', 'best new music 2022', 'indie lofi 2022', 'fortnite', 'romantic homicide', 'd4vd', 'david', 'd4vd romantic homicide', '2022 tiktok', 'lofi hiphop', 'lofi r&b', 'lofi 2022', 'houston lofi', 'Lyrical Lemonade', 'bedroom-pop', 'bandlab', 'iPhone production', '17 years old', 'texas', ""it'll be okay""]",https://www.youtube.com/watch?v=B7Y4LHbpXv0
1NHflT1W5O7fntEXN9rfe9,Bryant Barnes x D4vd - I'd Rather Pretend,BRYANT BARNES,183.0,4987474.0,['People & Blogs'],[],https://www.youtube.com/watch?v=nfrHH4I1qNQ
2SyMl67slr9yJA9YJFC3mV,d4vd - One More Dance (Official Video),d4vd,196.0,931119.0,['Music'],"['d4vd', 'Darkroom/Interscope Records', 'Alternative', 'roses', 'romantic homicide', 'WITHERED', 'New Music', 'R&B', 'singer-songwriter', 'pop', 'music video', 'romance', 'song', 'moody']",https://www.youtube.com/watch?v=DPBuJWUNQEM
2fQwoYSzWzChmIB2zZwrGL,d4vd - Remember Me (from the series Arcane League of Legends) (Official Lyric Video),d4vd,122.0,6527996.0,['Music'],"['d4vd', 'romantic homicide', 'limit ant', 'ant', 'd4vd gaming', 'here with me', 'd4vd romantic homicide', 'd4vd here with me', 'netflix', 'arcane', 'arcaneleagueoflegends', 'leagueoflegends', 'arcane finale', 'arcane season 2', 'twentyonepilots', 'twenty one pilots', 'arcane edits', 'arcanedits', 'arcane soundtrack', 'arcane recap', 'the line']",https://www.youtube.com/watch?v=YkGRfvn3RUU
1xK59OXxi2TAAAbmZK0kBL,d4vd - Romantic Homicide (Official Audio),d4vd,133.0,26321204.0,['Music'],"['hood memes', 'hood vines', 'hood clips', 'hood vines compilation', 'dank memes', 'dank', 'memes', 'dankest', 'funny af', 'offensive memes', 'vine videos', 'dont laugh', 'meme compilation', 'dank meme compilation', 'pewdiepie', 'freememeskids', 'fortnite memes', 'meme review', 'cringe compilation', 'funny videos', 'try not to laugh', 'try not to cry', 'best memes compilation', 'best vines', 'funny vines', 'minecraft memes', '6ix9ine memes', 'roblox funny moments', 'spiderman memes', 'tiktok memes', 'tiktok cringe', 'mrbeast', 'bruh meme']",https://www.youtube.com/watch?v=FpO31FVxxb4
5ye1TParxcolbnNsOXO8qE,d4vd - Sleep Well [Official Music Video],d4vd,179.0,25144926.0,['Music'],"['d4vd', 'Sleep', 'Well', 'Darkroom/Interscope', 'Records', 'Alternative']",https://www.youtube.com/watch?v=iTWYa0t5COk
6BQPRUFGHsgtNYJxuwhktR,d4vd - This Is How It Feels (with Laufey) [Official Lyric Video],d4vd,282.0,3363263.0,['Music'],"['d4vd', 'Laufey', 'This', 'How', 'Feels', '(Lyric', 'Video)', 'Darkroom/Interscope', 'Records', 'Alternative']",https://www.youtube.com/watch?v=KFNfB1-sI3g
3l2asA2bO5lrwuiWneZbh0,d4vd - Where'd It Go Wrong? (Official Music Video),d4vd,272.0,1342696.0,['Music'],"['d4vd', 'Darkroom/Interscope Records', 'Alternative']",https://www.youtube.com/watch?v=Ewk2CygtBV4
1tuSpba0RXUMubHpAOWlMN,You and I (Official Audio),d4vd,155.0,2201497.0,['Music'],"['here with me d4vd', 'romantic homicide d4vd', 'steve lacy', 'best new music 2022', 'indie lofi 2022', 'fortnite', 'romantic homicide', 'd4vd', 'david', 'd4vd romantic homicide', '2022 tiktok', 'lofi hiphop', 'lofi r&b', 'lofi 2022', 'houston lofi', 'Lyrical Lemonade', 'bedroom-pop', 'bandlab', 'iPhone production', '17 years old', 'texas', ""it'll be okay"", 'you and i', 'you and i d4vd', 'running away', 'I dream about you and I', 'why do I even try']",https://www.youtube.com/watch?v=K7Us2s0n8mg
5DVNiezdlfBjQunMHakq57,Diplo & Damian Lazarus - Don't Be Afraid (feat. Jungle) [Official Music Video],Diplo,220.0,4604015.0,['Music'],"['diplo', 'diplo house', 'diplo music', 'new diplo song', 'new diplo video', 'higher ground', 'diplo higher ground', 'higher ground release', 'higher ground label', 'diplo house mix', 'diplo set', 'diplo video', 'diplo 2021', 'new diplo', 'diplo damian lazarus jungle', 'jungle', 'damian lazarus', 'diplo damian lazarus jungle dont be afraid', 'dont be afraid', 'diplo dont be afraid', 'damian lazarus dont be afraid', 'jungle dont be afraid', 'diplo & damian lazarus', ""don't be afraid (feat. jungle)""]",https://www.youtube.com/watch?v=LFEOLrI--j8
5xUomxrzkIr0MAP9YQur24,Damian Lazarus x Jem Cooke - Into The Sun (Official Video),crosstownrebels,250.0,73628.0,['Music'],"['crosstown rebels', 'damian lazarus', 'jem cooke']",https://www.youtube.com/watch?v=NKuOhUQ4xnw
1oUToNmKKfwqO1sZMmkLke,Damian Lazarus & Ancient Moons - Sacred Dance Of The Demon(Video),Jacob JJ,324.0,911078.0,['Music'],[],https://www.youtube.com/watch?v=w4d1myLocXQ
75SbZJwQU37Tn90qmppqpf,Searchin',Damian Lazarus - Topic,250.0,6438.0,['Music'],"['Damian Lazarus', 'Jem Cooke', 'Mark Ralph', 'Paolo Bartolomeo', ""Searchin'""]",https://www.youtube.com/watch?v=cAq9cr2FTTw
0bCOW64uQn5lUv67BF1Tyv,Themba feat. Thakzin - Sound Of Freedom (Damian Lazarus Extended Re-Shape) [Armada Music],Melodic Deep,540.0,2132.0,['Music'],[],https://www.youtube.com/watch?v=kh2HaSw6Xxg
35Un96DmDk5lj0yLS1wFzX,Start Over,Damian Lazarus - Topic,202.0,2114.0,['Music'],"['Damian Lazarus', 'Gorgon City', 'Leia Contois', 'Kye Gibbon', 'Mathew Robson-Scott', 'Start Over']",https://www.youtube.com/watch?v=LUOBhSDtFes
4m98UJ9M2jC3S3qUhJKy3z,Damian Lazarus feat  Fink - Sunrise Generation,crosstownrebels,448.0,3946.0,['Music'],"['crosstown rebels', 'damian lazarus']",https://www.youtube.com/watch?v=kPEp960UJ-8
6vvfceNMdLZAsgQ10J2bK1,Vermillion (& ME Remix),Damian Lazarus - Topic,467.0,31581.0,['Music'],"['Damian Lazarus & The Ancient Moons', '&ME', 'Daiman Lazarus', 'James Ford', 'Moses Sumney', 'Vermillion (&Me Remix)', 'Vermillion']",https://www.youtube.com/watch?v=oANkthtXCIw
5k4y9qz2LtttknM8plQtLk,Darkside - A1,OTHERPEOPLE,358.0,841755.0,['Music'],"['Darkside', 'A1', 'clown', 'sunset', 'Nicolas Jaar', 'Dave Harrington']",https://www.youtube.com/watch?v=ENhhJDgReko
7qONmzQvjWnzQAbBrRqKrB,DARKSIDE - Are You Tired? (Keep on Singing),DARKSIDE,405.0,16144.0,['Music'],"['DARKSIDE', 'Nicolas Jaar', 'Dave Harrington', 'Matador Records', 'Against All Logic', 'Psych', 'Rock', 'Alternative', 'Electronic', 'Experimental', 'Jam']",https://www.youtube.com/watch?v=fHaV1jvReYo
2uo4ZOD82ldcydWj5cPqAa,Golden Arrow,DARKSIDE,680.0,105255.0,['Music'],"['DARKSIDE', 'Psychic', 'Golden Arrow']",https://www.youtube.com/watch?v=NoFB1lOWDow
1pbM1RxC8vRhgon7PszVds,Darkside - Gone Too Soon,OTHERPEOPLE,325.0,610892.0,['Music'],"['Darkside', 'Gone Too Soon', 'Other People', 'Nicolas Jaar', 'Dave Harrington', 'Psychic Work', 'otherpeoplerec']",https://www.youtube.com/watch?v=SufCYQRXjxs
4waOZsInxjKYnh6UF1V255,"DARKSIDE - ""Graucha Max"" (Visualizer)",DARKSIDE,336.0,24237.0,['Music'],"['DARKSIDE', 'Nicolas Jaar', 'Dave Harrington', 'Matador Records', 'Against All Logic', 'Psych', 'Rock', 'Alternative', 'Electronic', 'Experimental', 'Jam']",https://www.youtube.com/watch?v=357NM57m9Us
2ZPn13QvfstxFlyijzqDTH,Heart,DARKSIDE,298.0,277791.0,['Music'],"['DARKSIDE', 'Psychic', 'Heart']",https://www.youtube.com/watch?v=Ffj-tgz8pqs
62CfP87tk9IHEMfAI087tu,"DARKSIDE - ""Liberty Bell"" (Official Audio)",Matador Records,250.0,262775.0,['Music'],"['DARKSIDE', 'liberty bell', 'matador records', 'brooklyn', 'nicolas jaar', 'dave harrington', 'electronic', 'experimental', 'psychic', 'downtempo']",https://www.youtube.com/watch?v=jIoakzQKtvo
1DK2JuYarBeNwcLNPw1Qyo,Paper Trails,DARKSIDE,290.0,714836.0,['Music'],"['DARKSIDE', 'Psychic', 'Paper Trails']",https://www.youtube.com/watch?v=7_NRr5UeFHI
335vJ5AwekBqjaj1XjmRnd,"DARKSIDE - ""S.N.C"" (Official Music Video)",DARKSIDE,356.0,49850.0,['Music'],"['DARKSIDE', 'Nicolas Jaar', 'Dave Harrington', 'Matador Records', 'Against All Logic', 'Psych', 'Rock', 'Alternative', 'Electronic', 'Experimental', 'Jam']",https://www.youtube.com/watch?v=fKiS9DPARDg
4Jwt4weWHww02btnBOGoGc,The Limit,DARKSIDE,321.0,214089.0,['Music'],"['DARKSIDE', 'The Limit']",https://www.youtube.com/watch?v=qRFQ5RGDNrw
3VLBjYS5Dhbw2vUd4ku4PU,Bad Behaviour,Dennis Cruz - Topic,408.0,1413078.0,['Music'],"['Dennis Cruz', 'Bad Behaviour EP', 'Bad Behaviour']",https://www.youtube.com/watch?v=E0Nfw2KNKag
0HGX3Sk2Wp4ibJDyW9hvdY,Dennis Cruz - Bonito,Dennis Cruz,195.0,163060.0,['Music'],[],https://www.youtube.com/watch?v=xWApEI6tj1g
5BuFt1sQmebCdqwAJ0vZmi,Dennis Cruz - El Sueño (feat Martina Camargo),Mixmag,399.0,13615712.0,['Music'],"['mixmag', 'mixmagtv', 'house', 'exclusive', 'dennis cruz', 'playa', 'sunset', 'ibiza', 'villa', 'el sueno', 'martina camargo', 'moon harbour', 'dj mag', 'boiler room', 'tribal', 'premiere']",https://www.youtube.com/watch?v=r-omihkqEJM
3KOHKi6cTh1IRAxUwmrMok,Dennis Cruz - Going Down (Original Mix),Dennis Cruz,309.0,26776.0,['Music'],"['dennis cruz', 'muse', 'solid grooves', 'beatport', 'michael bibi', 'pawsa', 'anotr', 'marcoi carola', 'seth troxler']",https://www.youtube.com/watch?v=tszRVJIlIO8
10YoUoKIx96ZJM0NDSkTlV,Goldigger (Original Mix),Dennis Cruz - Topic,219.0,34031.0,['Music'],"['Dennis Cruz', 'Eddy M', 'Goldigger']",https://www.youtube.com/watch?v=XVuGx5nXDx0
3C7sz0HzEs8NGsHbNC5clu,Dennis Cruz - Poke Bowl,Solid Grooves Records,195.0,38900.0,['Music'],[],https://www.youtube.com/watch?v=fbGu21NO6ag
1TUsVN2ev9kr2PWnxXcjql,WhoMadeWho - Sweet Cuddles (Dennis Cruz Remix),WhoMadeWho,337.0,8044.0,['Music'],"['#whomadewho', '#kissandforget', '#album', '#remixes', '#maximeraki', '#denniscruz', '#tripolism', '#selimsivade', '#baron', '#meloko', '#konvex']",https://www.youtube.com/watch?v=YAGLbNoumyQ
6bU9aYY97cCrzsx1IKdxZG,Dennis Cruz feat. Leo Wood - What U doing (Extended Mix),Matti Cologne,321.0,246.0,['Music'],[],https://www.youtube.com/watch?v=gGISMhpYlig
4v6BATXkAFiH9TUjsdax9s,LP Giobbi - 'All I Need (DESIREE Remix)' (Official Audio),LP Giobbi,339.0,49770.0,['Music'],"['LP Giobbi', 'Music', 'Electronic Music', 'House Music', 'Dance Music', 'DJ', 'Producer', 'Pianist', 'Piano House', 'Piano House Queen', 'Meet Again', 'House Hymns', 'Sinner', 'Believer', 'Somebody To Love', 'FEMMEHOUSE', 'Jax Jones', 'Hotel Garuda', 'Madeon', 'Gallants', 'Sofi Tukker', 'Animal Talk', 'W Hotels', 'Spotify', 'J. Worry', 'Anabel England', 'D.O.D', 'SIDEPIECE', 'Eden Prince', 'Essel', 'Redondo', 'San Holo', 'Jack Wins']",https://www.youtube.com/watch?v=LgA7YBTO2Yg
4mNI8DJ5LS91D1bTjaqNg7,Femme,DESIREE - Topic,382.0,12720.0,['Music'],"['DESIREE', 'Femme Tech', 'Femme']",https://www.youtube.com/watch?v=5gqCy8WKZxc
1L0nJ5i4BWQJf2LzAi3pEw,Intersexy,DESIREE - Topic,282.0,2879.0,['Music'],"['DESIREE', 'Intersexy']",https://www.youtube.com/watch?v=GOfSqBOvEsU
5FDAy3YftIopR4SzAmKnXG,Khuluma Nami,DESIREE - Topic,286.0,4381.0,['Music'],"['DESIREE', 'Jabulile Majola', 'Intersexy', 'Khuluma Nami']",https://www.youtube.com/watch?v=OizpoasWZRU
2KjDDnjhxmF2Fpc3TTQTvj,Let Me Show What Love Can,Release - Topic,178.0,7.0,['Music'],"['Erica', 'VANESSA', 'CYNARA', 'DESIREE', 'WARREN', 'ELEANOR', 'Kiran', 'Joey', 'Traditional', 'Peace And Harmony', 'Let Me Show What Love Can']",https://www.youtube.com/watch?v=Il3jxY_uxXk
6TZo6WV7ULppUZLJmKaDfs,Peace And Harmony,Release - Topic,233.0,17.0,['Music'],"['Erica', 'VANESSA', 'CYNARA', 'DESIREE', 'WARREN', 'ELEANOR', 'Kiran', 'Joey', 'Traditional', 'Peace And Harmony']",https://www.youtube.com/watch?v=BCsUJ0xtJTQ
2rSjE8wHrl9OiI4vmOduU8,Psilocybin,DESIREE - Topic,377.0,6375.0,['Music'],"['DESIREE', 'Femme Tech', 'Psilocybin']",https://www.youtube.com/watch?v=uZXNjiMktQ4
5SEgz5Bk86ePJ2R1B6DHeQ,"Keinemusik (&ME, Rampa, Adam Port) - Pussy Power feat. Nomi Ruiz (DESIREE Remix)",keinemusik,358.0,90948.0,['Music'],[],https://www.youtube.com/watch?v=JaOFWi_wmNM
1Ttx5AjHuUmO8ZNrIVRvx8,Selaelo Selota - Thrrr... Phaaa! (DESIREE Remix) (Official Audio),Selaelo Selota,417.0,10109.0,['Music'],"['Selaelo Selota Thrrr... Phaaa! (DESIREE Remix)', 'Selaelo Selota feat. DESIREE']",https://www.youtube.com/watch?v=4pi-RKCId94
0gcznyJedFX8W1AqAbitPa,The Train,Release - Topic,74.0,1.0,['Music'],"['Erica', 'VANESSA', 'CYNARA', 'DESIREE', 'WARREN', 'ELEANOR', 'Kiran', 'Joey', 'Traditional', 'Peace And Harmony', 'The Train']",https://www.youtube.com/watch?v=imUHCFa9jck
2cSdAkzAf2T4j4aLvx4LLz,Disco Lines - Baby Girl (Official Video),Disco Lines,120.0,1212903.0,['Music'],"['disco lines Lyrics', 'baby girl Lyrics', 'disco lines baby girl Lyrics', 'disco lines official', 'disco lines baby girl official', 'disco lines baby girl official video', 'disco lines baby girl video', 'disco lines video', 'baby girl video', 'disco lines tiktok', 'disco lines live', 'disco lines baby girl live', 'disco lines performance', 'disco lines 2022', 'disco lines new', 'baby girl tiktok', 'disco lines love story', 'disco lines remix', 'baby girl you know what want']",https://www.youtube.com/watch?v=12CKhcyUfek
0PBQS0GycsYJ4yJJRjAIXU,"Fuck It Up - Disco Lines, SIDEPIECE, Mike Sherm (Official Visualizer)",Disco Lines,133.0,6858.0,['Travel & Events'],[],https://www.youtube.com/watch?v=Y5va1LTy7xQ
6CfcDeHk4tzSmkd97HRvM3,I See Colors - Disco Lines & Rain Radio,Disco Lines,191.0,204943.0,['Travel & Events'],[],https://www.youtube.com/watch?v=EBg9nAz352w
302iphQDRz3hMJoelyKTh5,KISS -  I Was Made For Lovin' You (Disco Lines Remix),Disco Lines,260.0,40803.0,['Travel & Events'],[],https://www.youtube.com/watch?v=ETMMkMDSDLo
7h8qrDfxBzUGcXXiR4Jxea,"Disco Lines, Ship Wrek & Daya - Peace of Mind",Disco Lines,190.0,125939.0,['Travel & Events'],"['edm', 'electronic music']",https://www.youtube.com/watch?v=6w_4wac3XqU
2YhEJoYccyE5wpdAkZWbPk,RWEOK?,Disco Lines,147.0,77463.0,['Music'],"['Disco Lines', 'Demotapes', 'RWEOK?']",https://www.youtube.com/watch?v=nJQuggqloJE
0ymhaRjiCwNQzeQEjewE7F,Disco Lines - Restless Bones,MrSuicideSheep,147.0,161003.0,['Entertainment'],"['MrSuicideSheep', 'Music', 'Disco Lines Restless Bones', 'Disco Lines', 'Chill House', 'House', 'Downtempo', 'Tropical', 'Disco', 'French House', 'Electronic']",https://www.youtube.com/watch?v=nhAhj9axD1I
1Tk7GuYDspyvq16jy2Tpwl,DISCO LINES - TECHNO + TEQUILA,Disco Lines,141.0,781713.0,['Music'],[],https://www.youtube.com/watch?v=cZDQGxRO7rM
6a7aKzKRgY54loG7reqXfI,Disco Lines & No/Me - Wide Open,Disco Lines,216.0,54122.0,['Travel & Events'],[],https://www.youtube.com/watch?v=NdPL7agjoTY
6MoqkQqnqCndaXtwr9Pi07,Better Without You,Dixon Dallas,176.0,949817.0,['Music'],"['Dixon Dallas', '2 More', 'Better Without You']",https://www.youtube.com/watch?v=qOHmiwbn_xM
0waxHShjipfbFFAPVxfMZx,F150,Dixon Dallas,156.0,1196202.0,['Music'],"['Dixon Dallas', '2 More', 'F150']",https://www.youtube.com/watch?v=gekKCj_FQUg
6fjg3lI7SxFM1Jqf2pUFdx,Dixon Dallas - Good Lookin',Dixon Dallas,167.0,5117258.0,['People & Blogs'],[],https://www.youtube.com/watch?v=9wOUMEVd2XY
2arE4qsM1E9GrhpIFNdzvt,Dixon Dallas - Leave This All Behind (Lyric Video),Dixon Dallas,185.0,188609.0,['People & Blogs'],[],https://www.youtube.com/watch?v=28ayD9T1BiQ
2CfOTSCzWFllw51O6oWaP1,Dixon Dallas - Like Honey,Dixon Dallas,166.0,109154.0,['People & Blogs'],[],https://www.youtube.com/watch?v=09EDshR78EM
3YQpycN8xEdHVo8qt0ahcI,Dixon Dallas - Like Whiskey,Dixon Dallas,131.0,1460513.0,['People & Blogs'],"['dixon dallas', 'dixon dallas like whiskey', 'like whiskey']",https://www.youtube.com/watch?v=BAfn52jAchI
0JUmKO2Gs9eBOGeHKrMmCa,Running To You,Dixon Dallas,195.0,180057.0,['Music'],"['Dixon Dallas', 'Happy Anniversary', 'Running To You']",https://www.youtube.com/watch?v=YB4bnQJV5FU
3gghFPYQKp58QQw8sXpiXF,Dixon Dallas - Sleeping All Alone (Lyrics),BagOnly,219.0,10691.0,['Music'],"['hip hop', 'rap', 'house', 'future', 'chill', 'indie', 'pop', 'edm', 'electropop', 'lo-fi', 'sad rap', 'bagonly', 'Dixon Dallas', 'Sleeping All Alone', 'Dixon Dallas Sleeping All Alone', 'Sleeping All Alone Dixon Dallas', 'Dixon Dallas Sleeping All Alone lyrics', 'Dixon Dallas lyrics', 'lyrics Dixon Dallas', 'lyrics', 'Dixon Dallas lyrics Sleeping All Alone']",https://www.youtube.com/watch?v=hf5Vl_08bSc
6ueqDOsYXYDzKpj2e2AxhO,Dixon Dallas - Something To Feel,Dixon Dallas,159.0,1118570.0,['People & Blogs'],[],https://www.youtube.com/watch?v=wZmxOpNfxms
52cgSobe7IqFFg3MEAI8mG,Dixon Dallas - This Is Love,Dixon Dallas,187.0,250192.0,['People & Blogs'],[],https://www.youtube.com/watch?v=6ZCCPrKpiJU
0tIJQNaGHFGhcZGEHJHc9l,DJ Gigola - In The Mood (Official Video) [LFEK015],Live From Earth,255.0,45267.0,['Music'],[],https://www.youtube.com/watch?v=uLM2CSpODFY
09GeLKK8IwFBEUVzLlhVQ0,DJ Gigola - La Batteria (Official Video),Live From Earth,164.0,155907.0,['Music'],[],https://www.youtube.com/watch?v=u4vB3s46S2I
2UmrBesOGiBbLD4MkKAE5a,"Kev Koko, DJ Gigola, Perra Inmunda - Mas Y Mas [LFEK012]",Live From Earth Klub,224.0,36929.0,['Music'],[],https://www.youtube.com/watch?v=0hawe1yf74c
2mHl80Ggpr6xLXcka9iP5z,"Kev Koko, DJ Gigola, Perra Inmunda - No Es Amor (Official Video)",Kev Koko,92.0,103881.0,['Music'],[],https://www.youtube.com/watch?v=VKgtoVStmNk
5nUak2SyLdYMVz8cj19Dl2,Papi,DJ Gigola,295.0,222255.0,['Music'],"['DJ Gigola', 'Kev Koko', 'Tender Trance', 'Papi']",https://www.youtube.com/watch?v=RHY_BexGueU
4V8VKDe62ZdGZAn551JdTz,DJ Gigola - Siente (el Ritmo) (Official Video),DJ Gigola,306.0,1278.0,['People & Blogs'],['#djgigola #siente #sienteelritmo #livefromearth'],https://www.youtube.com/watch?v=ajg8LiMaaaU
7JiVHLg0xMXn6ct4VSMyCr,DJ Gigola - Stream State (ASMR),DJ Gigola,357.0,38837.0,['People & Blogs'],[],https://www.youtube.com/watch?v=6SlF5gtryBg
0IkD7mz4zUWFjgoGuXt982,Sueño,DJ Gigola,311.0,201879.0,['Music'],"['DJ Gigola', 'Kev Koko', 'Sueño']",https://www.youtube.com/watch?v=oq-I57FODVQ
03zWQa4ZQEMofug2Gmh6io,Djo - Basic Being Basic (Official Lyric Video),Djo Music,158.0,2143784.0,['Music'],"['Djo', 'Joe', 'Keery', 'Kerry', 'Post Animal', 'Chicago', 'Viral', 'TikTok', 'Tik', 'Tok', 'Stranger Things', 'Stranger', 'Things', 'Indie Rock', 'Steve', 'steve harrington', 'Harrington', 'netflix', ""when I'm back in Chicago"", 'I feel it', 'end of beginning', 'basic', 'basic being basic', ""just trust me you'll be fine"", 'the crux', 'djo music', 'djo songs', 'djo band', 'djo tour', 'djo lyrics', 'djo artist', 'djo tik tok', 'djo instagram', 'djotime', 'end', 'of', 'beginning']",https://www.youtube.com/watch?v=3AYJJQEMHwo
1yQkAv4xtapCBCzI8q1QGF,Djo - Change (Official Audio),Djo Music,178.0,1251086.0,['Music'],"['djo', 'djo music', 'djo video', 'joe keery', 'joe keary', 'decide', 'djo decide', 'djo number', 'djo phone number', 'djo youtube', 'joe youtube', 'joe keery youtube', 'djo band', 'djo artist', 'djo musician', 'djo roddy', 'djo tik tok', 'joe keery tik tok', 'joe keery decide', 'joe keery video', 'joe keery number', 'joe keery music', 'djo change', 'change', 'joe keery change', 'joe change', 'djo phone', 'steve harrington', 'djo chateau', 'djo new song', 'joe keery new song', 'joe new song 2022', 'djo 2022', 'new song djo']",https://www.youtube.com/watch?v=rB6I6qWy4Rs
3vjs2MDHoF9xhylNg6Y9un,Djo – Chateau (Feel Alright) [Official Audio],Djo Music,272.0,4084754.0,['People & Blogs'],"['Djo', 'Djo music', 'Djo Twenty Twenty', 'Djo official', 'Djo Joe Keery', 'Joe Keery', 'Stranger Things', 'Steve Harrington', 'stranger things steve', 'joe', 'keery', 'steve', 'harrington', 'official', 'audio', 'djo steve', 'chateau feel alright', 'chateau', 'feel', 'alright', 'Stranger Things music', 'Steve', 'Harrington', 'netflix', 'Joe', 'Keery', 'Keary', ""When I'm back in Chicago I feel it"", 'when', ""I'm"", 'back', 'in', 'Chicago', 'Feel', 'it']",https://www.youtube.com/watch?v=zM0goJtxxJY
3qhlB30KknSejmIvZZLjOD,Djo - End Of Beginning (Official Audio),Djo Music,159.0,44819051.0,['Music'],"['djo', 'decide', 'joe keery', 'joe keary', 'djo band', 'djo artist', 'djo tik tok', 'djo instagram', 'djo spotify', 'djo music', 'djo decide', 'djo album', 'djo song', 'new djo song', 'djo joe', 'joe keery music', 'joe keery song', 'joe keery band', 'djo end of beginning', 'end of beginning', 'end', 'of', 'the', 'beginning', 'tiktok', 'viral', 'steve harrington', 'music', 'stranger things', ""when i'm back in chicago i feel it"", 'when', ""I'm"", 'back', 'in', 'Chicago', 'feel', 'it', 'chicago tiktok', 'You take the man out of the city', 'not the city out the man', 'song']",https://www.youtube.com/watch?v=xy3AcmW0lrQ
6TorufIR9E06RXo3VhZaae,Djo - Figure You Out (Official Audio),Djo Music,184.0,537110.0,['Music'],"['djo', 'figureyouout', 'decide', 'joe keery', 'djo band', 'djo music', 'djo figure you out', 'figure you out', 'joe keery music', 'joe keery band', 'joe keery artist', 'djo artist', 'new djo song', 'new joe song', 'stranger things', 'joe keery song', 'joe keary', 'joe keary songs', 'twenty twenty', 'chateau', 'djotime', 'djo time music', 'djotime music', 'joe album', 'djo album', 'djo decide', 'joe keery decide', 'djo tik tok', 'new joe keery song', 'djo videos', 'DJO', 'indie alternative', 'indie', 'alt', 'figure you out lyrics', 'djo lyrics']",https://www.youtube.com/watch?v=JvXm1deRVT4
56sDw3DIGcUStBO5SguYPK,Djo - Fool (Official Audio),Djo Music,115.0,357920.0,['Music'],"['djo', 'decide', 'joe keery', 'joe keary', 'djo band', 'djo artist', 'djo tik tok', 'djo instagram', 'djo spotify', 'djo music', 'djo decide', 'djo twenty twenty', 'djo chateau', 'djo album', 'djo song', 'new djo song', 'new joe song', 'djo joe', 'joe keery music', 'joe keery song', 'joe keery band', 'djo fool', 'fool', 'new djo album', 'Stranger Things', 'Stranger Things music', 'Steve Harrington', 'Steve', 'Harrington', 'netflix', 'Joe', 'Keery', 'Keary', ""When I'm back in Chicago I feel it"", 'when', ""I'm"", 'back', 'in', 'Chicago', 'Feel', 'it']",https://www.youtube.com/watch?v=OsdPfbHH15A
